Wojewodztwo,Miejscowosc,Kategoria_PL,Kategoria_FR,Nazwa
BIAŁOSTOCKIE,GRODNO,Ekspedycyjne biura,Expediteurs,"Zawinowski B., Wąska 9"
BIAŁOSTOCKIE,GRODNO,Elektrotechniczne artykuły,Appareillage électrique,"Krupski Z., Dominikańska 24"
BIAŁOSTOCKIE,GRODNO,Elektrotechniczne artykuły,Appareillage électrique,"Rozenberg W., Dominikańska 16"
BIAŁOSTOCKIE,GRODNO,Elektrotechniczne artykuły,Appareillage électrique,"Jan Malinowski, Dominikańska 15, Telefon 400"
BIAŁOSTOCKIE,GRODNO,Elektrotechniczne artykuły,Appareillage électrique,"Tajchert L., Dominikańska 26"
BIAŁOSTOCKIE,GRODNO,Farbiarnie,Teinturiers,"Farber F., Lipowa 10"
BIAŁOSTOCKIE,GRODNO,Farbiarnie,Teinturiers,"Giłułe J., Mostowa 19"
BIAŁOSTOCKIE,GRODNO,Farbiarnie,Teinturiers,"Giłułe W., Hoovera 3"
BIAŁOSTOCKIE,GRODNO,Farbiarnie,Teinturiers,"Krencz R., Mostowa 21"
BIAŁOSTOCKIE,GRODNO,Farbiarnie,Teinturiers,"Petejn M., Nazaretańska 9"
BIAŁOSTOCKIE,GRODNO,Farby,Couleurs,"Jonos A., Wyzwolenia 28"
BIAŁOSTOCKIE,GRODNO,Farby,Couleurs,"Jóż L., Ułańska 40"
BIAŁOSTOCKIE,GRODNO,Farby,Couleurs,"Kaplicka M., Dominikańska 1"
BIAŁOSTOCKIE,GRODNO,Farby,Couleurs,"Klin N., pl. Batorego 19"
BIAŁOSTOCKIE,GRODNO,Farby,Couleurs,"Babinder B., pl. Batorego 12"
BIAŁOSTOCKIE,GRODNO,Farby,Couleurs,"Berkowicz S., pl. Batorego 11"
BIAŁOSTOCKIE,GRODNO,Komornicy,Huissiers,Czesnowski Bol.
BIAŁOSTOCKIE,GRODNO,Komornicy,Huissiers,Ziemiak Stan.
BIAŁOSTOCKIE,GRODNO,Notarjusze,Notaires,Aleksandrowicz Jan
BIAŁOSTOCKIE,GRODNO,Notarjusze,Notaires,Choynowski Piotr
BIAŁOSTOCKIE,GRODNO,Notarjusze,Notaires,Miłkowski Stan.
BIAŁOSTOCKIE,GRODNO,Właściciele ziemscy,Propriétaires fonciers,"Drucka-Lubecka Marja ks. (830)"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,xReznikowicz i Syn, Dominikańska D., Mieszczańska 18
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Sławe A., pl. Batorego 49"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Szanowicz L., Dominikańska 29"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Sołowiejczyk B., Dominikańska 9"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Sołowiejczyk R., pl. Batorego 60"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Sołowiejczyk R., Brygidzka 19"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Sołowiejczyk Sz., pl. Batorego 26"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Stamler R., pl. Skidelski"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Starodud F., Dominikańska 5"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Stolarska F., pl. Batorego 2"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Stuczyńska Sz., Dominikańska 1"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Suchowlański A., Bonifraterska 3"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Szacki E., pl. Batorego 9"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Szereszewski M., Dominikańska"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Szeltes E., Batorego 18"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Majzel, Dominikańska"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Stolarska R., Orzeszkowej 11"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Szklarowska F., Magistracka 2"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Szmukler B., pl. Batorego 15"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Szmulewicz K., pl. Batorego 68"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Sznitkes N., Brygidzka 4"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Szpindler M., pl. Batorego 42"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Turczin I., pl. Batorego 11"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"x,,Wansza"" Sp. z o. o., Orzeszkowej"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Wolgiel Ch., pl. Batorego 52"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Wolgiel Cyn., Bonifraterska"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Załucka L., pl. Batorego 19"
Białostockie,Grodno,Kolonjalne artykuły,Epiciers,"Zonenberg J., pl. Batorego 4"
Białostockie,Grodno,Jubilerskie wyroby,Bijoutiers,"xBiałystocki L., pl. Batorego 1"
Białostockie,Grodno,Jubilerskie wyroby,Bijoutiers,"Chieszes J., Dominikańska 8"
Białostockie,Grodno,Jubilerskie wyroby,Bijoutiers,"Zamkow Sz., Batorego 2"
Białostockie,Grodno,Felczerzy,Barbiers-chirurgiens,"Antuszewicz Z., Ambulans Kolejowy"
Białostockie,Grodno,Felczerzy,Barbiers-chirurgiens,"Janowski J., Mostowa 5"
Białostockie,Grodno,Felczerzy,Barbiers-chirurgiens,"Kurzeniecki A., Dominikańska 6"
Białostockie,Grodno,Felczerzy,Barbiers-chirurgiens,"Pomiankiewicz A., Garncarska 9"
Białostockie,Grodno,Fotograficzne aparaty i przybory,"Appareils et accessoires pour la photographic","Arkin O., Górna 45"
Białostockie,Grodno,Fotograficzne aparaty i przybory,"Appareils et accessoires pour la photographic","Bereż A., Skidelska 23"
Białostockie,Grodno,Fotograficzne aparaty i przybory,"Appareils et accessoires pour la photographic","Jałowiec Smigłego 18"
Białostockie,Grodno,Fotograficzne aparaty i przybory,"Appareils et accessoires pour la photographic","Draznin, Bonifraterska 9"
Białostockie,Grodno,Fotograficzne aparaty i przybory,"Appareils et accessoires pour la photographic","Eber B., Mieszczańska 4"
Białostockie,Grodno,Fotograficzne aparaty i przybory,"Appareils et accessoires pour la photographic","Filkiewicz S1.,Kolejowa 43"
Białostockie,Grodno,Fotograficzne aparaty i przybory,"Appareils et accessoires pour la photographic","Goldsztein M., Mieszczańska 1"
Białostockie,Grodno,Fotograficzne aparaty i przybory,"Appareils et accessoires pour la photographic","Grandzicka S., Bonifraterska 8"
Białostockie,Grodno,Fotograficzne aparaty i przybory,"Appareils et accessoires pour la photographic","Graus J., Ciasna 8"
Białostockie,Grodno,Fotograficzne aparaty i przybory,"Appareils et accessoires pour la photographic","Guzin Sz., Mostowa 42"
Białostockie,Grodno,Fotograficzne aparaty i przybory,"Appareils et accessoires pour la photographic","Krenica Z., Grandzicka 12"
Białostockie,Grodno,Fotograficzne aparaty i przybory,"Appareils et accessoires pour la photographic","Jaśkiewicz T., pl. Skidelski 21"
Białostockie,Grodno,Fotograficzne aparaty i przybory,"Appareils et accessoires pour la photographic","Kolada J., pl. Skidelski"
Białostockie,Grodno,Fotograficzne aparaty i przybory,"Appareils et accessoires pour la photographic","Konon W., Pocztowa 5"
Białostockie,Grodno,Fotograficzne aparaty i przybory,"Appareils et accessoires pour la photographic","Kop J., pl. Skidelski 9"
Białostockie,Grodno,Fotograficzne zakłady,Photographes,"Ameryk D., Skarbowa 10"
Białostockie,Grodno,Fotograficzne zakłady,Photographes,"Chomuł i., Dominikańska 19"
Białostockie,Grodno,Fotograficzne zakłady,Photographes,"Gergor L., pl. Batorego 2"
Białostockie,Grodno,Fotograficzne zakłady,Photographes,"Karasik Z., Hoovera 3"
Białostockie,Grodno,Fotograficzne zakłady,Photographes,"Gordon B., Mieszczańska 3"
Białostockie,Grodno,Fotograficzne zakłady,Photographes,"Grodzelski H., Browarna 7"
Białostockie,Grodno,Fotograficzne zakłady,Photographes,"Krawczyk J., Bonifraterska 3"
Białostockie,Grodno,Fotograficzne zakłady,Photographes,"Maruches L., Mostowa 28"
Białostockie,Grodno,Fotograficzne zakłady,Photographes,"Rejzen B., Bankowa 16"
Białostockie,Grodno,Fotograficzne zakłady,Photographes,"Surjan P., Magistracka 5"
Białostockie,Grodno,Fotograficzne zakłady,Photographes,"Bałankin Sz., Białostocka"
Białostockie,Grodno,Fotograficzne zakłady,Photographes,"Słonimczyk G., Mieszczańska 3"
Białostockie,Grodno,Fotograficzne zakłady,Photographes,"Stosio B., Pocztowa 5"
Białostockie,Grodno,Fryzjerzy,Coiffeurs,"Bilczyk J., Lipowa 11"
Białostockie,Grodno,Fryzjerzy,Coiffeurs,"Czuszel K., Brygidzka 22"
Białostockie,Grodno,Fryzjerzy,Coiffeurs,"Danilewski R. Dominikańska 31"
Białostockie,Grodno,Fryzjerzy,Coiffeurs,"„Feliks"", wł. Kręczejewski i Ska, Horodniczańska 12"
Białostockie,Grodno,Fryzjerzy,Coiffeurs,"Biegun J., Zamkowa"
Białostockie,Grodno,Fryzjerzy,Coiffeurs,"Gabowicz D., Ciasna 12"
Białostockie,Grodno,Fryzjerzy,Coiffeurs,"Głaz| Ch., Mieszczańska 16"
Białostockie,Grodno,Fryzjerzy,Coiffeurs,"Goldzyn Sz., Podolna 1"
Białostockie,Grodno,Fryzjerzy,Coiffeurs,"Grodzieński L., Wyzwolenia 25"
Białostockie,Grodno,Fryzjerzy,Coiffeurs,"Kapulski I., Magistracka 2"
Białostockie,Grodno,Fryzjerzy,Coiffeurs,"Kleckin Sz., Listowskiego 2"
Białostockie,Grodno,Fryzjerzy,Coiffeurs,"Kolczyński K., Pocztowa 3"
Białostockie,Grodno,Fryzjerzy,Coiffeurs,"Kosacka L., Pocztowa 1"
Białostockie,Grodno,Fryzjerzy,Coiffeurs,"Kulik Z., Zamkowa 6"
Białostockie,Grodno,Fryzjerzy,Coiffeurs,"Koryn C., Listowskiego 26"
Białostockie,Grodno,Fryzjerzy,Coiffeurs,"Kwedukowicz J., Dworzec Kolejowy"
Białostockie,Grodno,Fryzjerzy,Coiffeurs,"Mowszowicz M., Ułańska 25"
Białostockie,Grodno,Fryzjerzy,Coiffeurs,"Przybyszewski W., Dominikańska 1"
Białostockie,Grodno,Fryzjerzy,Coiffeurs,"Segał Sz., Złotarska 9"
Białostockie,Grodno,Fryzjerzy,Coiffeurs,"Sidrański D., Mieszczańska 3"
Białostockie,Grodno,Fryzjerzy,Coiffeurs,"Szoka w., Orzeszkowej 28"
Białostockie,Grodno,Fryzjerzy,Coiffeurs,"Załman W., Mieszczańska 7"
Białostockie,Grodno,Futra,Fourrures,"Azgut F., pl. Batorego 1"
Białostockie,Grodno,Futra,Fourrures,"Makow Ch., Dominikańska 11"
Białostockie,Grodno,Futra,Fourrures,"Snarski Ch., Dominikanska"
Białostockie,Grodno,Futra,Fourrures,"Snarski M., Dominikańska 2"
Białostockie,Grodno,Galanterja,Mercerie,"Burde, Dominikańska 1"
Białostockie,Grodno,Galanterja,Mercerie,"Andres L. Orzeszkowej 8"
Białostockie,Grodno,Galanterja,Mercerie,"Badasz B., pl. Batorego 65"
Białostockie,Grodno,Galanterja,Mercerie,"Basin S., pl. Batorego 46a"
Białostockie,Grodno,Galanterja,Mercerie,"Bełach R., pl. Batorego 1"
Białostockie,Grodno,Galanterja,Mercerie,"Białostocka R., pl. Batorego 22"
Białostockie,Grodno,Galanterja,Mercerie,"Burde B., pl,. Batorego 8"
Białostockie,Grodno,Galanterja,Mercerie,"Chomuł, Mieszańska 1"
Białostockie,Grodno,Galanterja,Mercerie,"Cechański B., Dominikańska 14"
Białostockie,Grodno,Galanterja,Mercerie,"Chochlik H. Brygidzka 11"
Białostockie,Grodno,Galanterja,Mercerie,"Chomuł J., Bonifraterska 8"
Białostockie,Grodno,Galanterja,Mercerie,"Cofnas G., pl. Batorego 7"
Białostockie,Grodno,Galanterja,Mercerie,"Cofnas R., pl. Batorego 32"
Białostockie,Grodno,Galanterja,Mercerie,"Czapnik G., pl. Batorego 3"
Białostockie,Grodno,Galanterja,Mercerie,"Czapnik J., pl. Batorego 40"
Białostockie,Grodno,Galanterja,Mercerie,"Czechańska B., Dominikańska 14"
Białostockie,Grodno,Galanterja,Mercerie,"Czertok F., pl. Batorego 74"
Białostockie,Grodno,Galanterja,Mercerie,"Derewjański Ch., pl. Batorego"
Białostockie,Grodno,Galanterja,Mercerie,"Dworecka Z., Bonifraterska"
Białostockie,Grodno,Galanterja,Mercerie,"Dynes E., Mieszczańska 10"
Białostockie,Grodno,Galanterja,Mercerie,"Epsztein R., pl. Batorego 64"
Białostockie,Grodno,Galanterja,Mercerie,"Finkiel D., Mostowa 42"
Białostockie,Grodno,Galanterja,Mercerie,"Glezer L., Dominikańska 1"
Białostockie,Grodno,Galanterja,Mercerie,"Goldberg Sz. pl. Batorego 2"
Białostockie,Grodno,Galanterja,Mercerie,"Goldsztein J., p Batorego 66"
Białostockie,Grodno,Galanterja,Mercerie,"Golub J., Brygidzka 13"
Białostockie,Grodno,Galanterja,Mercerie,"Gordon K., Mieszczanska 12"
Białostockie,Grodno,Galanterja,Mercerie,"Grandzicki M., pl. Batorego 20"
Białostockie,Grodno,Galanterja,Mercerie,"Gryngas Ch., Brygidzka 36"
Białostockie,Grodno,Galanterja,Mercerie,"Grynszpan A., Podolna 2"
Białostockie,Grodno,Galanterja,Mercerie,"Halpern M., pl. Batorego 47"
Białostockie,Grodno,Galanterja,Mercerie,"Izra iimska M., pl. Batorego 2"
Białostockie,Grodno,Galanterja,Mercerie,"Jechenson H., Orzeszkowej 12"
Białostockie,Grodno,Galanterja,Mercerie,"Kiejdan M. pl. Batorego 73"
Białostockie,Grodno,Galanterja,Mercerie,"Klempner B. pl. Batorego 70"
Białostockie,Grodno,Galanterja,Mercerie,"Krauzel A., Mieszczańska 7"
Białostockie,Grodno,Galanterja,Mercerie,"Lejpuński Z., Horodniczańska 18"
Białostockie,Grodno,Galanterja,Mercerie,"Lewinson M. Dominikańska 23"
Białostockie,Grodno,Galanterja,Mercerie,"Limoni B. Magistracka 3"
Białostockie,Grodno,Galanterja,Mercerie,"Limoni Ch., Brygidzka 9"
Białostockie,Grodno,Galanterja,Mercerie,"Lubicz Ch., Wyzwolenie 29"
Białostockie,Grodno,Galanterja,Mercerie,"Lubicz L., pl. Batorego 21"
Białostockie,Grodno,Galanterja,Mercerie,"Luniańska L., pl. Batorego 15"
Białostockie,Grodno,Galanterja,Mercerie,"Łapin L., Dominikańska 9"
Białostockie,Grodno,Galanterja,Mercerie,"Mejłachowicz Ł., Horodniczańska 3"
Białostockie,Grodno,Galanterja,Mercerie,"Sołowiejczyk B., Dominikańska 25"
Białostockie,Grodno,Galanterja wojskowa,Ornements militaires,"Frydman M., Dominikańska 11"
Białostockie,Grodno,Garbarnie,Tanneries,"Blumantul M., Jerozolimska 18"
Białostockie,Grodno,Garbarnie,Tanneries,"Hipszam M., Jerozolimska 22"
Białostockie,Grodno,Garbarnie,Tanneries,"xKosowski O., Lipowa"
Białostockie,Grodno,Garbarnie,Tanneries,"Krence J. i Kaplan M., Jerozolimska 22"
Białostockie,Grodno,Garbarnie,Tanneries,"Nenkes A., Prochowa 4"
Białostockie,Grodno,Garbarskie artykuły,Produits pour tanneries,"xKremer Jozef, pl. Batorego 15"
Białostockie,Grodno,Gazety,Journaux,"x,,Głos Prawdy Ziemi Grodzieńskiej"", Dominikańska 11"
Białostockie,Grodno,Gazety,Journaux,"„Nowy Dziennik Kresowy"", wyd. Korulski T., Dominikanska 23"
Białostockie,Grodno,Gazety,Journaux,"xUnzer Grodner Express, Dominikańska 18"
Białostockie,Grodno,Gliniane wyroby,Poterie de terre,"Efron B., Fabryczna 50"
Białostockie,Grodno,Gliniane wyroby,Poterie de terre,"Szłumiel S., Sienny Rynek"
Białostockie,Grodno,Gorsety,"Corsets. Pracownie-fabriques","Cyrulnik A., Wyzwolenia 10"
Białostockie,Grodno,Gorsety,"Corsets. Pracownie-fabriques","Finkielsztein M., Dominikańska 18"
Białostockie,Grodno,Gorsety,"Corsets. Pracownie-fabriques","Gorzelnie. Distilleries"
Białostockie,Grodno,Graficzne zakłady,Etablissements graphiques,"Kramkowski K., Zaułek Sienny 3"
Białostockie,Grodno,Grawerzy,Graveurs,"Achum L., Dominikańska 5"
Białostockie,Grodno,Grawerzy,Graveurs,"Sołowiejczyk H., Hoovera 1"
Białostockie,Grodno,Grawerzy,Graveurs,"Wolpiański J., Zamkowa 8"
Białostockie,Grodno,Gumowe wyroby,Articles en caoutchouc,"Kramer J., pl. Batorego 15"
Białostockie,Grodno,Gumowe wyroby,Articles en caoutchouc,"xKuczkowski M., Dominikańska 2"
Białostockie,Grodno,Gumowe wyroby,Articles en caoutchouc,"x,,Pepege"" Polski Przemysł Gumowy, Bonifraterska 7"
Białostockie,Grodno,Hafciarnie,Broderies à la main,"Ryman A., Bankowa 3"
Białostockie,Grodno,Herbaciarnie,"Débits de thé","Bojarski N., Mostowa 32"
Białostockie,Grodno,Herbaciarnie,"Débits de thé","Drucko-Lubecki J., Kolejowa 1"
Białostockie,Grodno,Hotele,Hotels,"Hotel ,,Europa"", wł. Wołkowicka Dominikańska 24"
Białostockie,Grodno,Hotele,Hotels,"Hotel ,,Handlowy"", wł. Zakheim Sz., Dominikańska 22"
Białostockie,Grodno,Hotele,Hotels,"Hotel ,,Kijowski"", wł. Szydłowski J., Orzeszkowej 44"
Białostockie,Grodno,Hotele,Hotels,"Hotel ,,Kupiecki"", wł. Antopol R., Mostowa 2"
Białostockie,Grodno,Hotele,Hotels,"Hotel ,,Metropol” wł. Urynowski A., Bankowa 25"
Białostockie,Grodno,Hotele,Hotels,"Hotel ,,Słowiański"", wł. Frucht Ch., Dominikańska 18"
Białostockie,Grodno,Hotele,Hotels,"Hotel ,,Suwałki"", wł. Jogiel Ch., Jagiellońska 50"
Białostockie,Grodno,Introligatornie,Relieurs,"Buczyński, Dominikańska"
Białostockie,Grodno,Introligatornie,Relieurs,"Łam H., Dominikańska 1"
Białostockie,Grodno,Introligatornie,Relieurs,"xNiemeńska Fabr. Wyrobów Introligatorskich, wł. Reznikowicz I. i Langbort, Piłsudskiego 7"
Białostockie,Grodno,Introligatornie,Relieurs,"xPolska Drukarnia Kresowa, Dominikańska 23"
Białostockie,Grodno,Introligatornie,Relieurs,"Altszuler M., Bonifraterska 11"
Białostockie,Grodno,Introligatornie,Relieurs,"Kacian A., Dominikańska 25"
Białostockie,Grodno,Introligatornie,Relieurs,"Kramkowski K., Ślepa 3"
Białostockie,Grodno,Introligatornie,Relieurs,"Zak M., pl. Batorego 5"
Białostockie,Grodno,Jadłodajnie,Restaurants,"Amerski M., Hoovera 9"
Białostockie,Grodno,Jadłodajnie,Restaurants,"Berestowicki N., Wyzwolenia 92"
Białostockie,Grodno,Jadłodajnie,Restaurants,"Chilunończyk A., Orzeszkowej 27"
Białostockie,Grodno,Jadłodajnie,Restaurants,"Chrzanecka H., Orzeszkowej 16"
Białostockie,Grodno,Jadłodajnie,Restaurants,"Dudzik J., Lewa Nadbrzeżna 8"
Białostockie,Grodno,Jadłodajnie,Restaurants,"Ejsmont I., pl. Skidelski 28"
Białostockie,Grodno,Jadłodajnie,Restaurants,"Gazutla J., Dominikańska 31"
Białostockie,Grodno,Jadłodajnie,Restaurants,"Kantor E., Dominikanska 16"
Białostockie,Grodno,Jadłodajnie,Restaurants,"Kantor R., Bankowa"
Białostockie,Grodno,Jadłodajnie,Restaurants,"x,,Leta"" i „Szkło"", Sp. z o. o., Zbożowa Przystań 1"
Białostockie,Grodno,Jadłodajnie,Restaurants,"xGrodzieńska Robotnicza Społdzielnia, Zamkowa 2"
Białostockie,Grodno,Jadłodajnie,Restaurants,"Krupski A., Dominikańska 28"
Białostockie,Grodno,Jadłodajnie,Restaurants,"Kundzicz M., Indurska 7"
Białostockie,Grodno,Jadłodajnie,Restaurants,"Lejpuński Sz., Dominikańska 14"
Białostockie,Grodno,Jadłodajnie,Restaurants,"Łoncińska W., Orzeszkowej 5"
Białostockie,Grodno,Jadłodajnie,Restaurants,"Obuchowicz P., Jagiellońska 2"
Białostockie,Grodno,Jadłodajnie,Restaurants,"Obuchowska J., Brygidzka 31"
Białostockie,Grodno,Jadłodajnie,Restaurants,"Palkes S., Szkolna 10"
Białostockie,Grodno,Jadłodajnie,Restaurants,"Walicki z., Orzeszkowej 12"
Białostockie,Grodno,Jadłodajnie,Restaurants,"Rafałowicz I., Pocztowa 1"
Białostockie,Grodno,Jadłodajnie,Restaurants,"Rotensztein A., Dominikańska 1"
Białostockie,Grodno,Jadłodajnie,Restaurants,"Rubinowicz R., pl. Batorego 43"
Białostockie,Grodno,Jadłodajnie,Restaurants,"Rubinowicz R., Jerozolimska 1"
Białostockie,Grodno,Jadłodajnie,Restaurants,"Rudman R., Orzeszkowej 17"
Białostockie,Grodno,Jadłodajnie,Restaurants,"Selc E., Mieszczańska 3"
Białostockie,Grodno,Jadłodajnie,Restaurants,"Sitowpiański J., Zamkowa 8"
Białostockie,Grodno,Jaja,Oeufs,"Burde B., pl. Batorego 9"
Białostockie,Grodno,Jaja,Oeufs,"Kryński Sz., pl. Batorego 9"
Białostockie,Grodno,Jaja,Oeufs,"Pos. S., pl. Lipasyc M., Bankowa 6"
Białostockie,Grodno,Kafle,Carreaux,"Sokołowski S i S., Mostowa 2"
Białostockie,Grodno,Kafle,Carreaux,"Sołowiejczyk Sma- rewicz B., Dominikanska 18"
Białostockie,Grodno,Kafle,Carreaux,"Kramer J., pl. Batorego 15"
Białostockie,Grodno,Kalosze,Caoutchoucs,"Kabak F., Bonifraterska 7"
Białostockie,Grodno,Kamasznicy,Tiges pour chaussures,"Krauzel B., Orzeszkowej 4"
Białostockie,Grodno,Kamasznicy,Tiges pour chaussures,"Pejsach M., Dominikańska 9"
Białostockie,Grodno,Kamasznicy,Tiges pour chaussures,"Rubinsztein N., Dominikańska 20"
Białostockie,Grodno,Kamasznicy,Tiges pour chaussures,"Morduch L., Kołożańska 18"
Białostockie,Grodno,Kamasznicy,Tiges pour chaussures,"Kusznieżycka Z. Bonifraterska 3"
Białostockie,Grodno,Kamasznicy,Tiges pour chaussures,"Limoni Sz., pl. Batorego 2"
Białostockie,Grodno,Kamasznicy,Tiges pour chaussures,"Lubicz S., Wyzwolenia 36"
Białostockie,Grodno,Kamasznicy,Tiges pour chaussures,"Potocki J., pl. Batorego 28"
Białostockie,Grodno,Kamasznicy,Tiges pour chaussures,"Puler A., Zamkowa 6"
Białostockie,Grodno,Kamasznicy,Tiges pour chaussures,"Slepak M., Sienny Rynek 3"
Białostockie,Grodno,Kamasznicy,Tiges pour chaussures,"Snarski 1., Skidelska 1"
Białostockie,Grodno,Kamasznicy,Tiges pour chaussures,"Sznytkies R., Mostowa 30"
Białostockie,Grodno,Kamasznicy,Tiges pour chaussures,"Tobolski G., Orzeszkowej 45"
Białostockie,Grodno,Kamieniarskie zakłady,Tailleurs de pierre,"Kaczan O., Brygidzka 30"
Białostockie,Grodno,Kamieniarskie zakłady,Tailleurs de pierre,"Kuszes H., Lipowa 5"
Białostockie,Grodno,Kamieniarskie zakłady,Tailleurs de pierre,"Sołomon J., Mieszczańska 2"
Białostockie,Grodno,Kamieniarskie zakłady,Tailleurs de pierre,"Szapiro N., Brygidzka 29"
Białostockie,Grodno,Kamieniarskie zakłady,Tailleurs de pierre,"Szapiro S., Polowa 10"
Białostockie,Grodno,Kantory wymiany,Agents de change,"Flate N., pl. Batorego 2"
Białostockie,Grodno,Kantory wymiany,Agents de change,"xZakheim Bcia, Dominikańska 8"
Białostockie,Grodno,Kapelusze damskie,Modes,"Badylkies Ch., Orzeszkowej 11"
Białostockie,Grodno,Kapelusze damskie,Modes,"Bałł A., Brygidzka 10"
Białostockie,Grodno,Kapelusze damskie,Modes,"Karoliski M., Magistracka 3"
Białostockie,Grodno,Kapelusze damskie,Modes,"Kasmandel G., Dominikańska 1"
Białostockie,Grodno,Kapelusze damskie,Modes,"Oguz I., Hoovera 1"
Białostockie,Grodno,Kapelusze damskie,Modes,"Pewnik Sz., Złotarska 3"
Białostockie,Grodno,Kapelusze damskie,Modes,"Rozenberg N., Dominikańska 20"
Białostockie,Grodno,Karty do gry,Cartes à jouer,"xŁapin A. i Ska, Jagiellońska 46"
Białostockie,Grodno,"Kasy pożyczk.-oszczędnościowe","Caisses d'emprunt et d'epargne","xKasa Stefczyka, Listowskiego 45"
Białostockie,Grodno,"Kasy pożyczk.-oszczędnościowe","Caisses d'emprunt et d'epargne","xKomunalna Kasa Oszczędności Pow. Grodzieńskiego w Grodnie, Orzeszkowej 3"
Białostockie,Grodno,"Kasy pożyczk.-oszczędnościowe","Caisses d'emprunt et d'epargne","xRzemieśln. Handl. Spółdz. Kredytowa z o. o., Dominikańska 25"
Białostockie,Grodno,"Kasy pożyczk.-oszczędnościowe","Caisses d'emprunt et d'epargne","xSpółdzielcza Kasa Oszczędn.-Pożyczk., Piłsudskiego 14"
Białostockie,Grodno,Kaszarnie,Fabrication de gruaux,"Grodzieński B., Bóżniczna 61"
Białostockie,Grodno,Kaszarnie,Fabrication de gruaux,"Grodziewska W., Stanisławowska 10"
Białostockie,Grodno,Kaszarnie,Fabrication de gruaux,"Jaroszewska Ch., Białostocka 13"
Białostockie,Grodno,Kaszarnie,Fabrication de gruaux,"Kuszes H., Lipowa 5"
Białostockie,Grodno,Kaszarnie,Fabrication de gruaux,"Soloman M., Mieszczańska 2"
Białostockie,Grodno,Kaszarnie,Fabrication de gruaux,"Sydrer G., Kołożańska 20"
Białostockie,Grodno,Kaszarnie,Fabrication de gruaux,"„Wytwórnia Kasz"", Stanisławowska 10"
Białostockie,Grodno,Kawa. Palenie,"Cafés. torrefaction","„Kawa Toma”, wł. Tomiczek W., Północna 6"
Białostockie,Grodno,Kawiarnie,Cafés,"Babun P., Mostowa 1"
Białostockie,Grodno,Kawiarnie,Cafés,"Jogiel M., Orzeszkowej 45"
Białostockie,Grodno,Kawiarnie,Cafés,"Szylingof H., pl. Batorego 7"
Białostockie,Grodno,Kawiarnie,Cafés,"Załucki M., pl. Batorego 1"
Białostockie,Grodno,Kinematografy,Cinémas,"„Apollo”, wł. Lewiński A. i Ska, Dominikańska 26"
Białostockie,Grodno,Kinematografy,Cinémas,"„Polonja"", wł. Lewiński i Ska, Pocztowa 4"
Białostockie,Grodno,Kinematografy,Cinémas,"Pol. Tow. Dobroczynności, Orzeszkowej 13"
Białostockie,Grodno,Kolektury loterji,Bureaux de loterie,"xŁapin Al. i Ska, Jagiellońska 46"
Białostockie,Grodno,Kolektury loterji,Bureaux de loterie,"Marejne O., Rydza Śmigłego 16"
Białostockie,Grodno,Kolektury loterji,Bureaux de loterie,"Polaczek Sz., Bośniacka 2"
Białostockie,Grodno,Kolektury loterji,Bureaux de loterie,"Wiśniewski A., Bonifraterska 15"
Białostockie,Grodno,Kolektury loterji,Bureaux de loterie,"Wiśniewski J., Listowskiego 43"
Białostockie,Grodno,Kolektury loterji,Bureaux de loterie,"Pancewiczowa J., Wyzwolenia 18"
Białostockie,Grodno,Kolektury loterji,Bureaux de loterie,"Wasilewski M., Grandzicka 15"
BIAŁOSTOCKIE,Grodno,Opał,Combustibles,"Weinsztein B."
BIAŁOSTOCKIE,Grodno,Opał,Combustibles,"Matus Ch."
BIAŁOSTOCKIE,Grodno,Opał,Combustibles,"Machenberg J."
BIAŁOSTOCKIE,Grodno,Opał,Combustibles,"Mełamed M."
